timestamp,roll,pitch,yaw,heartRate,spo2,roll_velocity,pitch_velocity,yaw_velocity,roll_acceleration,pitch_acceleration,yaw_acceleration,peak_count
124.4559,0.7558,0.4653,0.5659,0,0,2.0983,0.2337,1.7207,-168.3027,15.4757,224.8526,64
125.2341,0.7255,0.5092,0.4997,0,0,-3.0298,4.3882,-6.6219,-512.8121,415.4518,-834.2549,64
125.8952,0.7583,0.5165,0.4755,0,0,3.2781,0.7367,-2.4192,630.7965,-365.1521,420.2685,64
126.674,0.7385,0.492,0.4256,0,0,-1.9755,-2.4558,-4.9893,-525.3667,-319.2434,-257.0096,65
127.2746,0.7313,0.4942,0.4879,0,0,-0.7198,0.2168,6.2223,125.5709,267.2592,1121.1554,65
127.9325,0.7702,0.5438,0.345,0,0,3.8928,4.9644,-14.2854,461.2583,474.7608,-2050.7712,65
128.7131,0.8027,0.5171,0.345,0,0,3.2502,-2.6715,0,-64.2592,-763.5936,1428.543,66
129.3156,0.7584,0.4845,0.3632,0,0,-4.4358,-3.2588,1.8184,-768.5941,-58.7302,181.838,66
129.972,0.7157,0.457,0.3866,0,0,-4.2677,-2.745,2.3369,16.8109,51.3774,51.8566,66
130.5743,0.7405,0.5257,0.3535,0,0,2.4784,6.867,-3.3021,674.6012,961.2018,-563.9022,66
131.3555,0.744,0.5243,0.3487,0,0,0.3561,-0.1393,-0.4879,-212.2271,-700.624,281.421,67
132.0747,0.6975,0.4894,0.3384,0,0,-4.6577,-3.4901,-1.0254,-501.3758,-335.0824,-53.7568,67
132.674,0.6916,0.4956,0.4066,0,0,-0.5885,0.6169,6.8153,406.9156,410.6974,784.0732,67
133.2742,0.7539,0.5322,0.3615,0,0,6.232,3.6625,-4.5099,682.0547,304.5595,-1132.5159,67
133.933,0.7681,0.5308,0.3615,0,0,1.4164,-0.1412,0,-481.5644,-380.3718,450.9863,68
134.7746,0.7745,0.5189,0.3364,0,0,0.6444,-1.1944,-2.5033,-77.1982,-105.3196,-250.3315,68
135.4339,0.7652,0.5009,0.4063,0,0,-0.9293,-1.7955,6.9887,-157.3753,-60.1071,949.2031,68
136.033,0.7803,0.4915,0.4226,0,0,1.513,-0.9368,1.6299,244.2372,85.8709,-535.8797,68
136.8757,0.7917,0.4897,0.4226,0,0,1.1355,-0.1828,0,-37.753,75.3987,-162.9919,69
137.5363,0.7591,0.4736,0.4262,0,0,-3.264,-1.6095,0.3624,-439.9461,-142.6667,36.2402,69
138.1331,0.7636,0.4558,0.5117,0,0,0.4564,-1.7795,8.5431,372.0349,-17.001,818.0737,69
138.735,0.7647,0.516,0.4732,0,0,0.1052,6.0189,-3.8505,-35.1232,779.8358,-1239.3644,70
139.4555,0.8009,0.5077,0.4575,0,0,3.6239,-0.8319,-1.5705,351.8701,-685.0797,227.9964,70
140.1136,0.8009,0.5077,0.4575,0,0,0,0,0,-362.3855,83.1914,157.0541,71
140.894,0.8282,0.4973,0.4371,0,0,2.7306,-1.0438,-2.0327,273.0608,-104.3773,-203.2721,71
141.5557,0.7761,0.4578,0.4479,0,0,-5.2096,-3.9413,1.0768,-794.0161,-289.7489,310.9506,72
142.2159,0.7854,0.4355,0.4699,0,0,0.9308,-2.2318,2.2038,614.0387,170.9452,112.7025,72
142.8159,0.7826,0.4244,0.3898,0,0,-0.2817,-1.1082,-8.0176,-121.2507,112.361,-1022.138,73
143.5359,0.7641,0.4482,0.5475,0,0,-1.8532,2.379,15.7762,-157.1572,348.7176,2379.3799,73
144.1947,0.7453,0.5129,0.4483,0,0,-1.8799,6.4673,-9.9217,-2.6625,408.8369,-2569.7942,73
144.9135,0.7628,0.5071,0.4065,0,0,1.7501,-0.5774,-4.1842,362.9929,-704.4789,573.7556,73
145.5151,0.7442,0.4798,0.3194,0,0,-1.8597,-2.7347,-8.7028,-360.9747,-215.7214,-451.8673,74
146.1148,0.7318,0.4775,0.4429,0,0,-1.2344,-0.2301,12.35,62.5288,250.4539,2105.2805,74
146.7153,0.7349,0.5097,0.4044,0,0,0.3106,3.2225,-3.8574,154.5006,345.2661,-1620.735,74
147.3743,0.7587,0.4942,0.3758,0,0,2.371,-1.5503,-2.8585,206.0384,-477.2883,99.8911,74
148.0955,0.7258,0.4692,0.3414,0,0,-3.286,-2.4972,-3.4359,-565.6976,-94.69,-57.7405,75
148.6942,0.7259,0.465,0.4138,0,0,0.0121,-0.4223,7.2362,329.8122,207.4981,1067.2101,75
149.2954,0.7707,0.5023,0.377,0,0,4.4803,3.7289,-3.6819,446.8137,415.1115,-1091.8173,75
150.1958,0.781,0.5001,0.377,0,0,1.0293,-0.2151,0,-345.1013,-394.3944,368.194,76
150.7954,0.7791,0.4827,0.4029,0,0,-0.1918,-1.7447,2.598,-122.1067,-152.9619,259.799,76
151.4538,0.7648,0.4909,0.4314,0,0,-1.4319,0.8195,2.8479,-124.0128,256.4186,24.9946,76
152.116,0.7968,0.483,0.43,0,0,3.2033,-0.7858,-0.1455,463.5268,-160.5254,-299.3446,76
